web-scraper-order,web-scraper-start-url,ListingLink,ListingLink-href,YearBuilt,LotSize,PropertyDetails,beds,baths,size,date-sold,address,price,price-link
"1662864879-802","https://www.zillow.com/hatteras-nc/sold/","57184 Kohler Drive, Hatteras, NC 27943","https://www.zillow.com/homedetails/57184-Kohler-Drive-Hatteras-NC-27943/2094785221_zpid/","1982","7,501 sqft","Property detailsLotLot size: 7,501 sqft","3","2","1,008","03/01/2021","57184 Kohler Drive, Hatteras, NC 27943","$240,000","$240,000"
"1662864888-803","https://www.zillow.com/hatteras-nc/sold/","58226 Dunes Dr #16, Hatteras, NC 27943","https://www.zillow.com/homedetails/58226-Dunes-Dr-16-Hatteras-NC-27943/2076056826_zpid/","1985","5,500 sqft","Property detailsParkingParking features: No Garage, Paved, UndergroundHas garage: YesPropertyPool features: NonePatio and porch details: Sun DeckView description: Ocean, SoundWaterfront features: Ocean Front, Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 5,500 sqftLot features: LevelOther property informationZoning description: RES","3","3","1,844","10/07/2020","58226 Dunes Dr #16, Hatteras, NC 27943","$580,000","$580,000"
"1662864899-804","https://www.zillow.com/hatteras-nc/sold/","57169 Pricilla Curve Rd, Hatteras, NC 27943","https://www.zillow.com/homedetails/57169-Pricilla-Curve-Rd-Hatteras-NC-27943/86654148_zpid/","","","","","","","06/23/2021","57169 Pricilla Curve Rd, Hatteras, NC 27943","$95,000","$95,000"
"1662864909-805","https://www.zillow.com/hatteras-nc/sold/","58216 Empire Gem Ln, Hatteras, NC 27948","https://www.zillow.com/homedetails/58216-Empire-Gem-Ln-Hatteras-NC-27948/86669142_zpid/","1985","6,500 sqft","Property detailsParkingParking features: No Garage, Off Street, Paved, UndergroundHas garage: YesPropertyPool features: NoneExterior features: Outdoor ShowerPatio and porch details: Sun DeckView description: OceanWaterfront features: 4 - lots from oceanfront (5th roHas waterview: YesWaterview: OceanLotLot size: 6,500 sqftLot features: LevelOther property informationParcel number: 029716000Zoning description: RES","4","3","1,688","04/20/2022","58216 Empire Gem Ln, Hatteras, NC 27948","$410,000","$410,000"
"1662864918-806","https://www.zillow.com/hatteras-nc/sold/","57258 Sea Scape Ln, Hatteras, NC 27943","https://www.zillow.com/homedetails/57258-Sea-Scape-Ln-Hatteras-NC-27943/228620291_zpid/","1979","","Property detailsParkingParking features: No Garage, Off Street, PavedPropertyPool features: NoneExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Sun Deck, Roof Top DeckView description: OceanWaterfront features: Semi-Oceanfront (2nd row), Beach Access, Boardwalk to BeachHas waterview: YesWaterview: OceanLotLot size: 7,500 sqftLot features: LevelOther property informationParcel number: 01584500001Zoning description: Res","3","3","1,104","05/26/2021","57258 Sea Scape Ln, Hatteras, NC 27943","$369,000","$369,000"
"1662864928-807","https://www.zillow.com/hatteras-nc/sold/","57135 Lighthouse Rd, Hatteras, NC 27943","https://www.zillow.com/homedetails/57135-Lighthouse-Rd-Hatteras-NC-27943/249682773_zpid/","1982","7,500 sqft","Property detailsParkingParking features: No Garage, Off Street, Paved, UndergroundHas garage: YesPropertyPool features: NoneExterior features: Outdoor Shower, Boat LiftPatio and porch details: Sun DeckView description: OceanWaterfront features: Ocean Front, Beach Front, Waterfront, Beach AccessHas waterview: YesWaterview: OceanLotLot size: 7,500 sqftLot features: LevelOther property informationParcel number: 028542000Zoning description: RES","3","3","1,664","04/08/2022","57135 Lighthouse Rd, Hatteras, NC 27943","$755,000","$755,000"
"1662864938-808","https://www.zillow.com/hatteras-nc/sold/","57446 State Highway 12, Hatteras, NC 27943","https://www.zillow.com/homedetails/57446-State-Highway-12-Hatteras-NC-27943/2067231352_zpid/","2005","","Property detailsParkingParking features: No Garage, PavedPropertyPool features: Association Pool, Concrete, Outdoor Pool, AssociationSpa included: YesSpa features: Jet TubExterior features: Lighting, Outdoor ShowerPatio and porch details: Sun DeckView description: Canal, Creek/Stream, Ocean, Salt Marsh, SoundWaterfront features: Canal Front, Bulkheaded, WaterfrontHas waterview: YesWaterview: Canal,Creek/Stream,Ocean,Salt Marsh,SoundOther property informationAttached to another structure: YesZoning description: RES","2","2","1,272","03/16/2022","57446 State Highway 12, Hatteras, NC 27943","$430,000","$430,000"
"1662864949-809","https://www.zillow.com/hatteras-nc/sold/","58219 Grey Eagle Ln, Hatteras, NC 27943","https://www.zillow.com/homedetails/58219-Grey-Eagle-Ln-Hatteras-NC-27943/228621467_zpid/","1999","5,000 sqft","Property detailsPropertyExterior features: OtherView description: WaterHas waterview: YesWaterview: WaterLotLot size: 5,000 sqftOther property informationParcel number: 017403000","4","3","2,216","09/24/2020","58219 Grey Eagle Ln, Hatteras, NC 27943","$475,000","$475,000"
"1662864959-810","https://www.zillow.com/hatteras-nc/sold/","57241 Summerplace Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/57241-Summerplace-Dr-Hatteras-NC-27943/112058333_zpid/","2001","0.42 Acres","Property detailsParkingParking features: Carport, Off Street, Paved, UndergroundHas garage: YesCarport: YesPropertyPrivate pool: YesPool features: Fiberglass, In Ground, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor Shower, Dry EntryPatio and porch details: Covered Decks, Patio, Screened Porch, Sun DeckView description: Creek/Stream, Ocean, Salt Marsh, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: Creek/Stream,Ocean,Salt Marsh,SoundLotLot size: 0.42 AcresLot size dimensions: 18500 Sq. Ft.Lot features: Cul-De-Sac, LevelOther property informationParcel number: 016066028Zoning description: RES","5","5","2,532","05/11/2021","57241 Summerplace Dr, Hatteras, NC 27943","$655,650","$655,650"
"1662864968-811","https://www.zillow.com/hatteras-nc/sold/","57444 Nc 12 #C1, Hatteras, NC 27943","https://www.zillow.com/homedetails/57444-Nc-12-C1-Hatteras-NC-27943/2087573993_zpid/","","","","2","3","1,270","09/17/2020","57444 Nc 12 #C1, Hatteras, NC 27943","$221,952","$221,952"
"1662864978-812","https://www.zillow.com/hatteras-nc/sold/","58225 Dune Drive, Hatteras, NC 27943","https://www.zillow.com/homedetails/58225-Dune-Drive-Hatteras-NC-27943/2082262360_zpid/","","","","","","6,500","10/10/2019","58225 Dune Drive, Hatteras, NC 27943","$147,500","$147,500"
"1662864988-813","https://www.zillow.com/hatteras-nc/sold/","57211 Atlantic View Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/57211-Atlantic-View-Dr-Hatteras-NC-27943/228632348_zpid/","1977","","Property detailsPropertyExterior features: StuccoOther property informationParcel number: 027890021","2","2","1,358","02/18/2022","57211 Atlantic View Dr, Hatteras, NC 27943","$200,000","$200,000"
"1662864998-814","https://www.zillow.com/hatteras-nc/sold/","57444 State Highway 12 #C1, Hatteras, NC 27943","https://www.zillow.com/homedetails/57444-State-Highway-12-C1-Hatteras-NC-27943/2079781991_zpid/","2005","","Property detailsPropertyPrivate pool: YesExterior features: Cement / Concrete","2","3","1,272","09/17/2020","57444 State Highway 12 #C1, Hatteras, NC 27943","$221,952","$221,952"
"1662865008-815","https://www.zillow.com/hatteras-nc/sold/","58225 Dunes Dr LOT 11, Hatteras, NC 27943","https://www.zillow.com/homedetails/58225-Dunes-Dr-LOT-11-Hatteras-NC-27943/2098541785_zpid/","","","","","","","10/18/2019","58225 Dunes Dr LOT 11, Hatteras, NC 27943","$147,500","$147,500"
"1662865017-816","https://www.zillow.com/hatteras-nc/sold/","57172 C Deering Ridge Rd LOT 2, Hatteras, NC 27943","https://www.zillow.com/homedetails/57172-C-Deering-Ridge-Rd-LOT-2-Hatteras-NC-27943/2084700369_zpid/","","","","","","","06/23/2022","57172 C Deering Ridge Rd LOT 2, Hatteras, NC 27943","$125,000","$125,000"
"1662865027-817","https://www.zillow.com/hatteras-nc/sold/","57239 Summerplace Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/57239-Summerplace-Dr-Hatteras-NC-27943/228620502_zpid/","2001","0.44 Acres","Property detailsParkingParking features: No Garage, Paved, Off Street, UndergroundHas garage: YesPropertyPrivate pool: YesPool features: Outdoor Pool, In Ground, Private Pool, PrivatePatio and porch details: Screened Porch, Sun DeckView description: Ocean, SoundWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot size: 0.44 AcresLot features: Cul-De-SacOther property informationParcel number: 016066027Zoning description: C-2H","5","4","2,492","05/28/2021","57239 Summerplace Dr, Hatteras, NC 27943","$635,000","$635,000"
"1662865036-818","https://www.zillow.com/hatteras-nc/sold/","0 Dock #12-M, Hatteras, NC 27943","https://www.zillow.com/homedetails/0-Dock-12-M-Hatteras-NC-27943/2076052967_zpid/","","","","","","","10/03/2019","0 Dock #12-M, Hatteras, NC 27943","$14,400","$14,400"
"1662865100-819","https://www.zillow.com/hatteras-nc/sold/","57007 Lighthouse Ct, Hatteras, NC 27943","https://www.zillow.com/homedetails/57007-Lighthouse-Ct-Hatteras-NC-27943/2110442218_zpid/","1994","0.36 Acres","Property detailsParkingParking features: Paved, Off Street, UndergroundHas garage: YesPropertyPool features: NoneExterior features: Lighting, Outdoor ShowerPatio and porch details: Screened Porch, Sun DeckView description: OceanWaterfront features: Ocean Front, Waterfront, Beach AccessHas waterview: YesWaterview: OceanLotLot size: 0.36 AcresOther property informationZoning description: Res","6","5","4,507","06/11/2021","57007 Lighthouse Ct, Hatteras, NC 27943","$1.04M","$1,044,000"
"1662865111-820","https://www.zillow.com/hatteras-nc/sold/","59007 Coast Guard Rd, Hatteras, NC 27943","https://www.zillow.com/homedetails/59007-Coast-Guard-Rd-Hatteras-NC-27943/86673013_zpid/","2001","No Data","Property detailsParkingTotal spaces: 2Parking features: 2 Car, PavedGarage spaces: 2Covered spaces: 2AccessibilityAccessibility features: Handicap FriendlyPropertyPrivate pool: YesPool features: Concrete, Heated, In Ground, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: PrivateExterior features: Outdoor ShowerView description: OceanWaterfront features: Ocean Front, Boardwalk to BeachHas waterview: YesWaterview: OceanOther property informationParcel number: 000507007Zoning description: R","7","9","6,023","04/23/2021","59007 Coast Guard Rd, Hatteras, NC 27943","$2.38M","$2,375,000"
"1662865122-821","https://www.zillow.com/hatteras-nc/sold/","58223 Dunes Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/58223-Dunes-Dr-Hatteras-NC-27943/228634194_zpid/","1992","0.53 Acres","Property detailsPropertyExterior features: OtherLotLot size: 0.53 AcresOther property informationParcel number: 029954000","6","4.5","2,897","03/17/2022","58223 Dunes Dr, Hatteras, NC 27943","$1.00M","$1,000,000"
"1662865133-822","https://www.zillow.com/hatteras-nc/sold/","58228 Dunes Dr LOT 15, Hatteras, NC 27943","https://www.zillow.com/homedetails/58228-Dunes-Dr-LOT-15-Hatteras-NC-27943/2076059207_zpid/","1975","No Data","Property detailsParkingParking features: No Garage, Off Street, Paved, UndergroundHas garage: YesPropertyPool features: NoneSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor ShowerPatio and porch details: Sun DeckView description: Ocean, SoundWaterfront features: Ocean Front, Beach Front, Beach AccessHas waterview: YesWaterview: Ocean,SoundLotLot features: Adj to Park Serv./PreservOther property informationZoning description: R-2AH","3","4","2,622","11/17/2020","58228 Dunes Dr LOT 15, Hatteras, NC 27943","$565,000","$565,000"
"1662865146-823","https://www.zillow.com/hatteras-nc/sold/","57066 Lighthouse Ct, Hatteras, NC 27943","https://www.zillow.com/homedetails/57066-Lighthouse-Ct-Hatteras-NC-27943/2073100924_zpid/","1999","0.36 Acres","Property detailsParkingParking features: PavedPropertyPrivate pool: YesPool features: Outdoor Pool, Fiberglass, Private Pool, PrivateSpa included: YesSpa features: Jet TubExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Sun DeckView description: OceanWaterfront features: Semi-Oceanfront (2nd row), Beach AccessHas waterview: YesWaterview: OceanLotLot size: 0.36 AcresLot features: Cul-De-SacOther property informationZoning description: R-2AH","8","9","4,400","04/12/2021","57066 Lighthouse Ct, Hatteras, NC 27943","$830,000","$830,000"
"1662865157-824","https://www.zillow.com/hatteras-nc/sold/","58203 Sand Rd, Hatteras, NC 27943","https://www.zillow.com/homedetails/58203-Sand-Rd-Hatteras-NC-27943/86654420_zpid/","1974","5,185 sqft","Property detailsParkingParking features: Carport, PavedCarport: YesPropertyPool features: NoneSpa included: YesSpa features: PrivateExterior features: Lighting, Outdoor ShowerPatio and porch details: Patio, Screened Porch, Sun Deck, Roof Top DeckView description: Ocean, SoundWaterfront features: More than 5th row, Beach Access, Boardwalk to BeachHas waterview: YesWaterview: Ocean,SoundLotLot size: 5,185 sqftLot size dimensions: 61  x  85Lot features: Corner Lot, LandscapedOther property informationParcel number: 015821000Zoning description: R2-AH","3","2","983","08/18/2022","58203 Sand Rd, Hatteras, NC 27943","$367,500","$367,500"
"1662865170-825","https://www.zillow.com/hatteras-nc/sold/","56180 Queen St, Hatteras, NC 27943","https://www.zillow.com/homedetails/56180-Queen-St-Hatteras-NC-27943/228620522_zpid/","1977","No Data","Property detailsParkingParking features: No Garage, Off StreetPropertyPool features: NoneExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Screened Porch, Sun DeckView description: Ocean, SoundWaterfront features: None, Beach AccessHas waterview: YesWaterview: Ocean,SoundOther property informationParcel number: 016091000Zoning description: R-2H","3","2","920","04/22/2021","56180 Queen St, Hatteras, NC 27943","$264,000","$264,000"
"1662865181-826","https://www.zillow.com/hatteras-nc/sold/","58224 Gray Eagle Rd, Hatteras, NC 27943","https://www.zillow.com/homedetails/58224-Gray-Eagle-Rd-Hatteras-NC-27943/250252226_zpid/","1980","5,000 sqft","Property detailsParkingParking features: No Garage, Off StreetPropertyPool features: NoneExterior features: Outdoor ShowerPatio and porch details: Sun DeckView description: OceanWaterfront features: Semi-Oceanfront (2nd row)Has waterview: YesWaterview: OceanLotLot size: 5,000 sqftOther property informationParcel number: 017394000Zoning description: RES","3","2","1,008","06/18/2021","58224 Gray Eagle Rd, Hatteras, NC 27943","$335,000","$335,000"
"1662865191-827","https://www.zillow.com/hatteras-nc/sold/","57259 Lighthouse Rd LOT 1, Hatteras, NC 27943","https://www.zillow.com/homedetails/57259-Lighthouse-Rd-LOT-1-Hatteras-NC-27943/2090572617_zpid/","","","","","","","06/10/2020","57259 Lighthouse Rd LOT 1, Hatteras, NC 27943","$575,000","$575,000"
"1662865202-828","https://www.zillow.com/hatteras-nc/sold/","58229 Gray Eagle Rd, Hatteras, NC 27943","https://www.zillow.com/homedetails/58229-Gray-Eagle-Rd-Hatteras-NC-27943/2064186265_zpid/","1995","5,500 sqft","Property detailsParkingParking features: Off Street, Paved, UndergroundHas garage: YesPropertyPool features: NoneExterior features: Outdoor ShowerPatio and porch details: Sun DeckView description: Ocean, SoundWaterfront features: Ocean Front, Beach Front, Beach Access, Boardwalk to BeachHas waterview: YesWaterview: Ocean,SoundLotLot size: 5,500 sqftOther property informationZoning description: RES","4","4","2,434","06/23/2022","58229 Gray Eagle Rd, Hatteras, NC 27943","$1.07M","$1,070,000"
"1662865213-829","https://www.zillow.com/hatteras-nc/sold/","57031 Lighthouse Rd, Manteo, NC 27943","https://www.zillow.com/homedetails/57031-Lighthouse-Rd-Manteo-NC-27943/86663942_zpid/","2002","0.34 Acres","Property detailsParkingParking features: CarportPropertyPrivate pool: YesSpa included: YesExterior features: Cement / ConcreteLotLot size: 0.34 AcresOther property informationParcel number: 025516004","7","7","5,229","02/04/2020","57031 Lighthouse Rd, Manteo, NC 27943","$1.16M","$1,160,500"
"1662865226-830","https://www.zillow.com/hatteras-nc/sold/","56613 State Highway 12, Hatteras, NC 27943","https://www.zillow.com/homedetails/56613-State-Highway-12-Hatteras-NC-27943/86654668_zpid/","1976","","Property detailsPropertyExterior features: OtherLotLot size: 0.26 AcresOther property informationParcel number: 016010000","3","2","920","03/10/2020","56613 State Highway 12, Hatteras, NC 27943","$367,500","$367,500"
"1662865237-831","https://www.zillow.com/hatteras-nc/sold/","57090 Lighthouse Ct, Hatteras, NC 27943","https://www.zillow.com/homedetails/57090-Lighthouse-Ct-Hatteras-NC-27943/86663944_zpid/","2000","0.34 Acres","Property detailsParkingParking features: Off Street, Paved, UndergroundHas garage: YesPropertyPrivate pool: YesPool features: In Ground, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: Private, Jet TubExterior features: Lighting, Outdoor ShowerPatio and porch details: Covered Decks, Screened Porch, Sun DeckView description: OceanWaterfront features: Semi-Oceanfront (2nd row), Beach Access, Boardwalk to BeachHas waterview: YesWaterview: OceanLotLot size: 0.34 AcresLot features: Cul-De-Sac, LevelOther property informationParcel number: 025516008Zoning description: Res","5","6","3,322","02/08/2021","57090 Lighthouse Ct, Hatteras, NC 27943","$685,000","$685,000"
"1662865250-832","https://www.zillow.com/hatteras-nc/sold/","56821 State Highway 12, Hatteras, NC 27943","https://www.zillow.com/homedetails/56821-State-Highway-12-Hatteras-NC-27943/228620450_zpid/","2005","","Property detailsPropertyPool features: NoneWaterfront features: Ocean FrontOther property informationParcel number: 016030000Zoning description: Res","1","1","272","10/29/2021","56821 State Highway 12, Hatteras, NC 27943","$160,000","$160,000"
"1662865262-833","https://www.zillow.com/hatteras-nc/sold/","58200 Hatteras Harbor Ct LOT 1, Hatteras, NC 27943","https://www.zillow.com/homedetails/58200-Hatteras-Harbor-Ct-LOT-1-Hatteras-NC-27943/2071981123_zpid/","","","","","","","06/14/2021","58200 Hatteras Harbor Ct LOT 1, Hatteras, NC 27943","$95,000","$95,000"
"1662865274-834","https://www.zillow.com/hatteras-nc/sold/","57448 State Highway 12 #E4, Hatteras, NC 27943","https://www.zillow.com/homedetails/57448-State-Highway-12-E4-Hatteras-NC-27943/228620216_zpid/","2016","","Property detailsParkingParking features: No Garage, Parking LotPropertyPool features: Association Pool, Outdoor Pool, AssociationSpa included: YesSpa features: Jet TubExterior features: LightingPatio and porch details: Covered DecksView description: Canal, Salt Marsh, SoundWaterfront features: Canal Front, WaterfrontHas waterview: YesWaterview: Canal,Salt Marsh,SoundOther property informationParcel number: 015746040Attached to another structure: YesZoning description: Res","2","3","1,292","12/11/2020","57448 State Highway 12 #E4, Hatteras, NC 27943","$280,000","$280,000"
"1662865286-835","https://www.zillow.com/hatteras-nc/sold/","57232 Summerplace Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/57232-Summerplace-Dr-Hatteras-NC-27943/86655293_zpid/","2006","0.36 Acres","Property detailsPropertyPrivate pool: YesSpa included: YesExterior features: WoodLotLot size: 0.36 AcresOther property informationParcel number: 016066002","6","7","4,349","09/30/2020","57232 Summerplace Dr, Hatteras, NC 27943","$1.16M","$1,160,000"
"1662865297-836","https://www.zillow.com/hatteras-nc/sold/","56773 State Highway 12 #209, Hatteras, NC 27943","https://www.zillow.com/homedetails/56773-State-Highway-12-209-Hatteras-NC-27943/250038355_zpid/","2007","","Property detailsPropertyExterior features: OtherOther property informationParcel number: 027865007","2","2","840","04/29/2020","56773 State Highway 12 #209, Hatteras, NC 27943","$250,000","$250,000"
"1662865310-837","https://www.zillow.com/hatteras-nc/sold/","58822 Marina Way #116, Hatteras, NC 27943","https://www.zillow.com/homedetails/58822-Marina-Way-116-Hatteras-NC-27943/228593068_zpid/","1996","","Property detailsPropertyExterior features: OtherOther property informationParcel number: 000507103","1","1","696","08/17/2020","58822 Marina Way #116, Hatteras, NC 27943","$112,500","$112,500"
"1662865320-838","https://www.zillow.com/hatteras-nc/sold/","58822 Marina Way #107, Hatteras, NC 27943","https://www.zillow.com/homedetails/58822-Marina-Way-107-Hatteras-NC-27943/228593058_zpid/","1996","","Property detailsPropertyPrivate pool: YesExterior features: OtherOther property informationParcel number: 000507094","1","1","540","04/15/2020","58822 Marina Way #107, Hatteras, NC 27943","$115,000","$115,000"
"1662865329-839","https://www.zillow.com/hatteras-nc/sold/","57213 Summerplace Dr #16, Hatteras, NC 27943","https://www.zillow.com/homedetails/57213-Summerplace-Dr-16-Hatteras-NC-27943/2078491657_zpid/","","","","","","","10/14/2021","57213 Summerplace Dr #16, Hatteras, NC 27943","$213,000","$213,000"
"1662865339-840","https://www.zillow.com/hatteras-nc/sold/","58186 Shore Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/58186-Shore-Dr-Hatteras-NC-27943/86672958_zpid/","1997","0.37 Acres","Property detailsParkingParking features: CarportPropertyPrivate pool: YesExterior features: Cement / ConcreteLotLot size: 0.37 AcresOther property informationParcel number: 000507033","5","5","3,442","11/08/2019","58186 Shore Dr, Hatteras, NC 27943","$650,000","$650,000"
"1662865349-841","https://www.zillow.com/hatteras-nc/sold/","56773 State Highway 12 #302, Hatteras, NC 27943","https://www.zillow.com/homedetails/56773-State-Highway-12-302-Hatteras-NC-27943/250038348_zpid/","2007","","Property detailsPropertyExterior features: OtherOther property informationParcel number: 027863119","2","2","840","12/21/2020","56773 State Highway 12 #302, Hatteras, NC 27943","$349,000","$349,000"
"1662865358-842","https://www.zillow.com/hatteras-nc/sold/","0 Saxon Cut Dr LOT A, Hatteras, NC 27943","https://www.zillow.com/homedetails/0-Saxon-Cut-Dr-LOT-A-Hatteras-NC-27943/2112348437_zpid/","","","","","","","12/13/2021","0 Saxon Cut Dr LOT A, Hatteras, NC 27943","$345,000","$345,000"
"1662865383-843","https://www.zillow.com/hatteras-nc/sold/","56773 State Highway 12 #101, Hatteras, NC 27943","https://www.zillow.com/homedetails/56773-State-Highway-12-101-Hatteras-NC-27943/250038567_zpid/","2007","","Property detailsPropertyExterior features: OtherOther property informationParcel number: 027863105","2","2","840","01/26/2022","56773 State Highway 12 #101, Hatteras, NC 27943","$325,500","$325,500"
"1662865394-844","https://www.zillow.com/hatteras-nc/sold/","56721 State Highway 12, Hatteras, NC 27943","https://www.zillow.com/homedetails/56721-State-Highway-12-Hatteras-NC-27943/86654675_zpid/","1996","0.30 Acres","Property detailsPropertyExterior features: OtherLotLot size: 0.30 AcresOther property informationParcel number: 016016000","4","3","2,976","10/11/2019","56721 State Highway 12, Hatteras, NC 27943","$400,000","$400,000"
"1662865408-845","https://www.zillow.com/hatteras-nc/sold/","56689 State Highway 12, Hatteras, NC 27943","https://www.zillow.com/homedetails/56689-State-Highway-12-Hatteras-NC-27943/2063419258_zpid/","2022","No Data","Property detailsPropertyPrivate pool: YesPool features: Heated, In Ground, Outdoor Pool, Private Pool, PrivateView description: OceanWaterfront features: Ocean Front, Beach Front, WaterfrontHas waterview: YesWaterview: OceanOther property informationZoning description: C2-H","1","12","4,940","08/12/2022","56689 State Highway 12, Hatteras, NC 27943","$2.86M","$2,865,000"
"1662865424-846","https://www.zillow.com/hatteras-nc/sold/","56358 State Highway 12 #1, Buxton, NC 27943","https://www.zillow.com/homedetails/56358-State-Highway-12-1-Buxton-NC-27943/243987064_zpid/","1988","","Property detailsPropertyExterior features: OtherOther property informationParcel number: 026563001","1","1","698","02/16/2022","56358 State Highway 12 #1, Buxton, NC 27943","$209,000","$209,000"
"1662865435-847","https://www.zillow.com/hatteras-nc/sold/","56821 State Highway 12 #31, Hatteras, NC 27943","https://www.zillow.com/homedetails/56821-State-Highway-12-31-Hatteras-NC-27943/228620469_zpid/","1978","","Property detailsPropertyExterior features: OtherOther property informationParcel number: 016049000","1","1","277","11/18/2020","56821 State Highway 12 #31, Hatteras, NC 27943","$172,000","$172,000"
"1662865447-848","https://www.zillow.com/hatteras-nc/sold/","58167 Shore Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/58167-Shore-Dr-Hatteras-NC-27943/228593049_zpid/","1997","5,227 sqft","Property detailsPropertyExterior features: OtherLotLot size: 5,227 sqftOther property informationParcel number: 000507041","4","4.5","2,304","06/01/2021","58167 Shore Dr, Hatteras, NC 27943","$650,000","$650,000"
"1662865460-849","https://www.zillow.com/hatteras-nc/sold/","58219 Fulcher Ln, Hatteras, NC 27943","https://www.zillow.com/homedetails/58219-Fulcher-Ln-Hatteras-NC-27943/86654273_zpid/","1973","0.30 Acres","Property detailsPropertyExterior features: VinylLotLot size: 0.30 AcresOther property informationParcel number: 015682000","3","1","1,186","01/27/2020","58219 Fulcher Ln, Hatteras, NC 27943","$250,000","$250,000"
"1662865474-850","https://www.zillow.com/hatteras-nc/sold/","58166 Hatteras Harbor Ct LOT 14, Hatteras, NC 27943","https://www.zillow.com/homedetails/58166-Hatteras-Harbor-Ct-LOT-14-Hatteras-NC-27943/2112348469_zpid/","","","","","","","10/04/2021","58166 Hatteras Harbor Ct LOT 14, Hatteras, NC 27943","$315,000","$315,000"
"1662865488-851","https://www.zillow.com/hatteras-nc/sold/","59067 Coast Guard Rd, Hatteras, NC 27943","https://www.zillow.com/homedetails/59067-Coast-Guard-Rd-Hatteras-NC-27943/86672964_zpid/","2002","0.37 Acres","Property detailsParkingParking features: No Garage, Off Street, Paved, UndergroundHas garage: YesAccessibilityAccessibility features: Handicap FriendlyPropertyPrivate pool: YesPool features: In Ground, Outdoor Pool, Private Pool, PrivateSpa included: YesSpa features: Private, Jet TubExterior features: Lighting, Outdoor ShowerPatio and porch details: Patio, Sun DeckView description: Ocean, SoundWaterfront features: Ocean Front, Beach FrontHas waterview: YesWaterview: Ocean,SoundLotLot size: 0.37 AcresLot features: Adj to Park Serv./Preserv, LevelOther property informationParcel number: 000507003Zoning description: Res","7","8","4,437","03/29/2021","59067 Coast Guard Rd, Hatteras, NC 27943","$1.22M","$1,225,000"
"1662865504-852","https://www.zillow.com/hatteras-nc/sold/","57342 Lighthouse Rd, Hatteras, NC 27948","https://www.zillow.com/homedetails/57342-Lighthouse-Rd-Hatteras-NC-27948/228609790_zpid/","1993","0.64 Acres","Property detailsParkingParking features: No Garage, Off Street, UndergroundHas garage: YesPropertyPool features: Association Pool, In Ground, Outdoor Pool, AssociationView description: Creek/Stream, Ocean, Park Serv/Preserve, Pond, Salt Marsh, SoundWaterfront features: 2 - lots from oceanfront (3rd roHas waterview: YesWaterview: Creek/Stream,Ocean,Pond,Salt Marsh,SoundLotLot size: 0.64 AcresLot features: LevelOther property informationParcel number: 004791031Zoning description: RES","5","4","2,497","05/07/2021","57342 Lighthouse Rd, Hatteras, NC 27948","$625,000","$625,000"
"1662865517-853","https://www.zillow.com/hatteras-nc/sold/","0 C Deering Ridge Rd LOT 1A, Hatteras, NC 27943","https://www.zillow.com/homedetails/0-C-Deering-Ridge-Rd-LOT-1A-Hatteras-NC-27943/2063462331_zpid/","","","","","","","07/15/2022","0 C Deering Ridge Rd LOT 1A, Hatteras, NC 27943","$264,500","$264,500"
"1662865532-854","https://www.zillow.com/hatteras-nc/sold/","58915 S Beach Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/58915-S-Beach-Dr-Hatteras-NC-27943/228593032_zpid/","1999","0.41 Acres","Property detailsPropertyPrivate pool: YesExterior features: OtherLotLot size: 0.41 AcresOther property informationParcel number: 000507016","6","6.5","4,664","11/30/2021","58915 S Beach Dr, Hatteras, NC 27943","$1.60M","$1,595,000"
"1662865547-855","https://www.zillow.com/hatteras-nc/sold/","57137 Kohler Dr, Hatteras, NC 27943","https://www.zillow.com/homedetails/57137-Kohler-Dr-Hatteras-NC-27943/333781609_zpid/","2019","0.76 Acres","Property detailsPropertyExterior features: OtherLotLot size: 0.76 AcresOther property informationParcel number: 015584001","2","1.5","880","07/21/2020","57137 Kohler Dr, Hatteras, NC 27943","$425,000","$425,000"
"1662865561-856","https://www.zillow.com/hatteras-nc/sold/","57219 Summerplace Dr #17, Hatteras, NC 27943","https://www.zillow.com/homedetails/57219-Summerplace-Dr-17-Hatteras-NC-27943/2069237295_zpid/","","","","","","","12/03/2021","57219 Summerplace Dr #17, Hatteras, NC 27943","$200,000","$200,000"
